InstrumentID,SymbolFull
6012,STE
6024,TREE.US
6071,AXON
6085,2331.HK
6142,IDA
6155,NVAX
6228,ALGM
6243,LUNA.US
6245,MARK
6273,SINT
6293,VISL
6434,GOOGL
6480,IBRX
6527,SBGI
6529,SDGR
6559,VEON
6610,BCS
6612,FLKR
6629,CARR
6743,INCM
6756,OPLN
6806,PAA
6859,SRG.US
6863,STWD
6867,TAK
6886,UL.US
6904,CPNG
6961,ITA
7001,BHP.ASX
7012,PLS.ASX
7014,STO.ASX
7022,JHX.ASX
7044,SOL.ASX
7079,WJL.ASX
7085,VEU.ASX
7107,HLS.ASX
7115,APE.ASX
7121,ARB.ASX
7873,MTSI
7903,ASPN
7932,PRA
7954,MCHB
7960,SYBT
7969,HCI
8105,CHPT
8160,QCLN
8608,KEN
8681,GSK
8720,GDEN
8747,FIW.US
8749,UUP
8757,MSFT.RTH
8795,XLKS.L
8844,XELAP
8873,DAVA
8891,BL
8901,WTS
8913,ESI
8974,ABCL
8978,BKH
8980,SHOO
9001,CLOV
9023,LGIH
9031,STEM
9055,BGS
9060,DOW
9064,TW
9153,NOG
9161,VZ.RTH
9229,ALIT
9422,PANW.RTH
9430,TRP
9447,EXTR
9465,FIX
9477,MLI
9501,PRI
9528,VTYX
9538,CBT
9556,GPOR
9591,RYTM
9605,ZNTL
9625,CVCO
9629,NEXT
9662,SNCY
9674,XENE
9676,IDYA
9678,WOR
9711,HLMN
9721,CSTL
9727,MGPI
9740,JJSF
9744,HROW
9763,ESE
9773,MVST
9783,SFL
9789,ATEN
9809,TMCI
9819,ZUMZ
9828,ZETA.US
9830,PMT
9838,AGM
9862,OEC
9874,SKWD
9886,EFSC
9897,JELD
9951,IMKTA
9996,AMPL
10002,EMAAR.AE
10008,CBD.AE
10012,TABREED.AE
10025,SHUAA.AE
10033,HCM
10051,MBIN
10055,SRCE
10079,HSTM
10082,WEST
10090,BIOX
10096,AVO
10128,MBWM
10134,CVLG
10165,TRDA
10181,GNLX
10197,CAC
10271,LINC
10280,OBT
10363,PDSB
10414,BHE
10475,CPF
10501,RNGR
10505,SAR.US
10546,SACH
10548,ZPTA
10562,EDMW.DE
10576,EBMMEX.DE
10582,DELG.DE
10603,2B7S.DE
10625,WTI2.DE
10660,EOSE
10666,WULF
10678,MLGO
10682,MREO
10688,AMLIF
10721,BOE.ASX
10751,QXO
10764,NEU.ASX
10766,RYLD
10793,PBW.US
10866,EQWL
10870,HYS
10878,IYT
10898,GROY
10902,KOPN
10908,SEER
10921,AQST
10943,EXFY
10949,CARM
10990,BRCC
11018,TCRX
11028,CATO
11049,MFIN
11067,AMCI
11134,ZJYL
11158,KOKU
11191,TRST.L
11318,TRI.L
11324,NIOX.L
11354,GMS.L
11383,MCB.L
11415,FOXT.L
11499,KGH.L
11549,GDWN.L
11641,KMK.L
11675,ECO.L
11677,ZNWD.L
11809,BOR.L
11845,AAU.L
11957,MTC.L
12266,HRPK.DE
12270,TTK.DE
12334,CSH.DE
12366,ABO.DE
12370,MZX.DE
12401,BNN.DE
12421,SLL.DE
12425,SVE.DE
12441,RSL2.DE
12447,3SQ1.DE
12506,DMRE.DE
12563,BXT.DE
12567,TLIK.DE
12608,PHARM.NV
12610,VLK.NV
12620,NXFIL.NV
12643,EARTH.NV
12651,MORE.NV
12762,DOFG.OL
12799,LINK.OL
12814,SEA1.OL
12822,ENSU.OL
12826,SALME.OL
12855,NAPA.OL
12873,MULTI.OL
12875,HELG.OL
12950,ARR.OL
12963,HAV.OL
12973,OSUN.OL
12981,NOHAL.OL
12991,FFSB.OL
13005,VVL.OL
13034,KOF.PA
13046,AUB.PA
13050,GBT.PA
13097,BLC.PA
13111,SDG.PA
13117,ALHGR.PA
13158,FGA.PA
13160,ALRIB.PA
13168,PERR.PA
13200,ALIBR.PA
13206,ALHOP.PA
13325,EFG.PA
13327,ALSMA.PA
13553,AGGU.L
13579,MH
13597,TGT.RTH
13604,UPS.RTH
13624,JPM.RTH
13725,1347.HK
13730,3898.HK
13734,3969.HK
13772,MYCR.ST
13823,DYVOX.ST
13824,KARNO.ST
13828,MTGb.ST
13869,AKTIA.HE
13881,OLVAS.HE
13899,ETTE.HE
13936,PAALb.CO
14230,YCSH.DE
14287,TTAN
14314,TTD.RTH
14324,KDP.RTH
14361,IXHL
14418,DUOL.RTH
14473,GRID
14477,BUFR
14502,SLXX.L
14770,TJX.RTH
14774,TMO.RTH
14780,SCHW.RTH
14792,RTX.RTH
14802,BX.RTH
14833,BMY.RTH
14845,VLO.RTH
14858,MRSH.RTH
14864,ECL.RTH
14866,PCAR.RTH
14878,EOG.RTH
14915,FOXA.RTH
14935,ALL.RTH
14950,PODD.RTH
14958,AMP.RTH
14986,ETR.RTH
15023,PRU.RTH
15025,RL.RTH
15035,JBHT.RTH
15059,HAS.RTH
15088,DGX.RTH
15104,REG.RTH
15114,HRL.RTH
15116,J.RTH
15141,FRT.RTH
15145,BF-B.RTH
15163,GLOO
15208,BTGO
15295,TNOW.PA
15313,TNO.PA
15319,TRV.PA
15342,SAEU.L
15389,SMTC.L
15396,WDNA.L
15404,HEDK.L
15459,ID34.L
15461,ID29.L
15463,IT27.L
15465,18MN.DE
15467,MWOB.DE
15473,WEL3.DE
100010,ETHFI
100012,RAY
100073,STORJ
100117,ETHGBP
100121,ETHJPY
100160,ETHCAD
100209,XLMGBP
100217,ZECGBP
100219,ZECEUR
100225,DASHNZD
100239,DASHCHF
100316,STRK
100413,PRIME
100423,ELIZAOS
100429,SWFTC
100433,FARTCOIN
100447,XPL
214002,DOW30.MAR26
216005,ETH.MAR26
1000062,HZN.ASX
1000094,IMM.ASX
1000206,SNL.ASX
1000257,SKC.ASX
1000518,NMG.ASX
1000640,SSM.ASX
1000658,MEI.ASX
1000701,FFM.ASX
1000774,NGI.ASX
1000819,SVL.ASX
1001295,ADH.ASX
1013687,AFAGR.HE
1013732,FAG.ST
1014550,NETIB.ST
1016401,ERIBR.HE
1017555,VISC.ST
1017859,NOKIASEK.ST
1019015,ATORX.ST
1019186,ROBIT.HE
1019422,BULTEN.ST
1019756,MHM.PA
1020861,HUMBLE.ST
1022374,LUMI.ST
1025552,INFREA.ST
1029012,VIVA.ST
1031123,SAMPO.CO
1047905,BRN
1048010,TWIN
1048020,VHI
1048259,WWR
1048308,SYPR
1048399,BSRR
1048454,OVBC
1048493,NTIC
1048523,SIEB
1048655,UBFO
1048806,OMEX
1048842,IMTE
1048860,DIT
1048913,VS
1048960,SFST
1049182,SANG
1049239,SCOR
1049284,ONCY
1049361,THM
1049438,NEWP
1049558,QIPT
1049614,SUIG
1049628,WRN
1049635,CCEC
1049641,ASTI
1049698,FLNG
1049712,CPIX
1049952,VENU
1050012,EDSA
1050082,SWAG
1050102,PSHG
1050219,IQST
1050263,XBIO
1050316,EPOW
1050363,GNTA
1050462,BWLP
1050523,DCOY
1050525,SRTS
1050536,ALOY
1050564,GP
1050638,BDRX
1050709,FMST
1050724,VBNK
1050742,AZTR
1050774,VVOS
1050793,ATPC
1050839,NRXP
1050978,BSVN
1051036,JFIN
1051186,ZCMD
1051267,ABX
1051295,UPC
1051304,CLNN
1051428,ZSTK
1051519,FTCI
1051580,GSUN
1051623,HCWB
1051674,TYGO
1051685,ZVIA
1051973,JFBR
1052020,LCFY
1052177,RGNT
1052200,PTHS
1052216,TRNR
1052236,AIRO
1052259,OAKU
1052315,SPKL
1052417,MDCX
1052427,AFJK
1052470,JBDI
1052535,INLF
1052567,GRAF
1052576,SMC
1052610,ELOG
1052636,NCT.US
1052655,FMFC
1052713,LFS
1052719,MLAC
1052743,PHOE
1052749,YDDL
1052776,BGIN
1052863,PCAP
1052936,AGCC
1057942,ALM
1058111,AMBQ
1058638,VNME
1059220,SELF
1059259,MKZR
1060532,GSRF
1060851,SUNC
1061189,CABR
1061297,CLI.MI
1061323,SSL.MI
1061422,TISG.MI
1061629,CY4.MI
1065295,FRAMERY.HE
1065566,DMII
1065713,CRAC
4,USDCAD
57,USDNOK
59,NOKSEK
560,Semiconductors
1003,META
1040,MANU
1044,SONY
1046,V
1050,CL
1099,PDBC
1180,1810.HK
1201,BAS.DE
1203,BAYN.DE
1221,IFX.DE
1313,ACS.MC
1369,ARKB
1388,TTWO
1412,SCMN.ZU
1467,GS
1495,WFC
1503,MPC
1510,COP
1518,WKC
1528,CI
1600,PNC
1653,PPL
1738,WY
1781,DAN
1852,TNL
1858,MKL
1919,FWONA
1923,H.US
1931,KNX
1941,TAP
1996,CARLB.CO
2000,AAL.L
2025,CNA.L
2027,CPI.L
2050,LLOY.L
2091,TSCO.L
2164,TW.L
2206,CUBI
2308,1988.HK
2353,00006.HK
2355,00016.HK
2395,03908.HK
2399,06862.HK
2418,1317.HK
2471,AWR
2521,ZAL.DE
2523,GYC.DE
2618,SYNT.L
2732,FCIT.L
2872,MCD.RTH
2876,TORO
2915,UEEF.DE
2919,GC40.DE
3004,XLF
3067,CAVEN.OL
3153,AOR
3159,USRT
3194,JDST
3198,LABD
3279,2B79.DE
3399,SXXPIEX.DE
3401,DAXEX.DE
3415,FLOA.L
3419,SXRL.DE
3432,IJPA.L
3545,ZV.MI
3552,DAN.MI
3562,NEX.PA
3587,CARM.PA
3697,BYW6.DE
3701,AOF.DE
3959,USPY.DE
4077,ILMN
4081,INFY
4159,SWBI
4210,OUT
4214,FCPT
4315,TAL
4348,PFF
4354,HBAN
4391,FFIV
4421,CIEN
4429,INDA
4492,IWS
4506,AMG.NV
5019,FNAC.PA
5109,LLYVK
5508,ACX.MC
5561,DBV.PA
5604,KTOS
5626,CSIQ
5692,HTT
5708,SFM
5767,ICAD.PA
5769,DEC.PA
5802,TOM.OL
5816,GALE.ZU
5999,NBIX
6011,OHI
6082,CHRS
6137,00066.HK
6148,3888.HK
6185,CRTO
6187,AYTU
6191,BKYI
6217,EVFM
6333,FATE
6343,MVIS
6382,ARCC
6528,SDCCQ
6579,ABR
6601,ARCO
6677,EC
6742,HXL
6805,OTIS
6844,NVO
6870,TD
6899,WEX
6944,UAVS
7067,VCX.ASX
7069,SEK.ASX
7886,IE
7933,HLLY
7945,EIG
8106,RAMP
8625,VIRT
8876,DLB
8922,FLG
8989,APAM
9052,NTCT
9069,GDRX
9085,RKLB
9120,WMT.RTH
9287,RIVN
9293,STJ.L
9401,COIN.RTH
9450,ACHR
9494,MRVI
9596,TVTX
9608,COCO
9655,WNC
9681,MLKN
9700,BLKB
9708,ROCK
9743,MEI
9751,DEA
9796,USPH
9804,EHAB
9810,ENVA
9829,WIT
9835,QTRX
9855,CRVL
9940,LXU
9985,RNST
10050,IESC
10115,HFWA
10117,CECO
10129,NAMS
10164,CTLP
10168,SSP.US
10188,PROK
10233,BHRB
10250,SPOK
10273,NATH
10293,FSBW
10297,AUDC.US
10348,INVE
10403,NIC
10531,EPM
10713,ENIC
10717,HIVE
10757,METV
10798,INFL
10806,EWC
10818,RWO
10855,TECL
10879,IGV
10881,QBTS
10901,QSI
10907,CMPX
10936,HNST
10974,ALUR
10997,MYO
11003,LUXHQ
11111,BCIC
11123,MCBS
11125,CVEO
11141,MPTI
11192,KAP.L
11239,XPP.L
11261,WIX.L
11303,ORR.L
11307,PAF.L
11321,FRP.L
11384,KIST.L
11388,COST.L
11394,SBRE.L
11483,JLP.L
11538,THS.L
11575,SERE.L
12167,CRWV
12206,WSLV.L
12220,BTC.US
12283,EIN.DE
12296,IVU.DE
12384,ED4.DE
12406,LIK.DE
12420,FPH.DE
12432,MSAG.DE
12658,DIE.BR
12666,KBCA.BR
12676,KIN.BR
12678,RET.BR
12698,IMMO.BR
12709,BTLS.BR
12745,IBS.LS
12807,AKBM.OL
12813,NSKOG.OL
12823,BWE.OL
12827,VTURA.OL
12943,MPCES.OL
12976,ININ.OL
12982,5PG.OL
13000,BIEN.OL
13018,ALNOV.PA
13025,VCT.PA
13035,CDA.PA
13043,STF.PA
13045,MTU.PA
13075,ALHPI.PA
13171,PVL.PA
13179,ALVU.PA
13199,ALLOG.PA
13224,POMRY.PA
13314,ALAGR.PA
13556,FRUE.L
13564,DTLA.L
13578,ARX
13594,WBI
13686,1913.HK
13706,1209.HK
13733,4.HK
13745,1072.HK
13779,WALLb.ST
13783,BILL.ST
13810,LIAB.ST
13841,DIOS.ST
13912,DIGIA.HE
13951,NLFSK.CO
14258,AMZN.EUR
14319,CMCSA.RTH
14352,SNPS.RTH
14391,INHD
14403,BEPC
14409,IREN.RTH
14427,UUUU
14429,KRMN
14446,PHPD.L
14815,KR.RTH
14826,ULTA.RTH
14832,MPC.RTH
14869,BKR.RTH
14886,WM.RTH
14890,EXC.RTH
14949,FIS.RTH
14969,IR.RTH
15010,FFIV.RTH
15022,BR.RTH
15075,PNR.RTH
15081,PFG.RTH
15101,STE.RTH
15160,HYMC
15172,XZO
15326,CI2.PA
15345,JRDE.L
15374,ACWU.L
15484,WTEE.DE
15504,EXIE.DE
15506,EDM6.DE
15586,TKVA
100094,LPT
100301,BONKxM
100322,AXL
100332,KSM
100410,ME
100424,XCN
100442,MOODENG
211003,EURUSD.JUN26
214003,DOW30.JUN26
1000124,SKS.ASX
1000197,ASB.ASX
1000351,CVW.ASX
1001610,ERD.ASX
1001677,POL.ASX
1001716,29M.ASX
1002003,VGN.ASX
1013110,TLT1V.HE
1014061,RBLNB.CO
1020508,XSPRAY.ST
1021019,TAMTRON.HE
1021811,BICO.ST
1027468,SFAST.ST
1029068,NETEL.ST
1047940,FONR
1047981,NL
1047985,PEBK
1048404,CZNC
1048484,GBR
1048626,GTN.A
1048715,AREN
1049067,MTA
1049110,LGO
1049171,DEFT
1049177,USAS
1049238,TROO
1049279,ARIS
1049324,TAP-A
1049360,VTSI
1049468,MESO
1049480,RRBI
1049766,LIXT
1049822,CBNA
1049829,DTST
1050101,EU
1050618,GYRO
1050629,ATER
1050631,ZDGE
1050678,GRDX
1050702,BYSI
1051042,CADL
1051054,GIPR
1051088,ZBAO
1051113,SPRU
1051270,VMAR
1051353,MGX
1051390,GEG
1051420,ALTI
1051563,IAUX
1051694,JTAI
1051761,TRUG
1052066,BPRN
1052133,SNAL
1052168,OCS
1052255,CCTG
1052284,SGN
1052347,NCEW
1052396,BIYA
1052483,WYHG
1052511,NVA
1052562,CLIK
1052574,VCIC
1052619,BRIA
1052797,LOKV
1052880,KMRK
1052919,HNVR
1058519,CMBTO.OL
1060258,TLNC
1061318,OLI.MI
1061347,RN.MI
1061363,MARR.MI
1061378,SFL.MI
1061441,COM.MI
1061606,DGV.MI
1061662,MFEA.MI
13,EURCAD
36,JPN225
336,HeatingOil.FUT
1016,DIS
1017,GE
1030,T.US
1049,DB
1054,QIWI
1101,TX
1196,AHR
1215,ADS.DE
1242,DG.PA
1297,SFER.MI
1303,TIT.MI
1322,ELE.MC
1415,SREN.ZU
1426,EWU
1439,MRX
1449,GAID.L
1466,GPRO
1478,MET.US
1553,CYH
1578,SO
1604,NRG
1622,TXT
1644,AMP.US
1689,SYK
1704,CHTR
1725,CPB
1777,GEN
1783,EXPD
1823,INGR
1840,ALK
1910,COTY
1949,BC
2013,BARC.L
2017,BHP.L
2055,MRO.L
2072,RR.L
2152,CRDA.L
2160,SWR.L
2193,ICE
2307,0998.HK
2332,2883.HK
2372,00966.HK
2487,ATAI
2507,IQQQ.DE
2536,SY1.DE
2542,HLAG.DE
2568,FIE.DE
2602,COA.L
2629,ESNT.L
2666,AUTO.L
2695,VSVS.L
2723,WKP.L
2786,JDW.L
2798,DNLM.L
2799,VTY.L
2840,PHP.L
2874,GEHC
2914,IS3N.DE
2916,IBCC.DE
2947,AMRZ.ZU
2967,SAVE.ST
3025,GLD
3047,ALFEN.NV
3060,IFFF.L
3227,SOXS
3253,VO
3320,ALD.ASX
3394,EUN5.DE
3560,ARN.MI
3578,DBG.PA
3712,VID.MC
3718,GRE.MC
3951,EUNN.DE
4074,HUBS
4102,LNG
4106,MCO
4121,NXPI
4194,ZTS
4196,BYD
4226,PIRC.MI
4227,PST.MI
4232,NVS
4241,LIN
4317,KLAC
4320,IDXX
4327,IAC
4356,STX.US
4357,VGK
4381,LW
4448,RH
4499,NIU
4517,FLOW.NV
4535,LIGHT.NV
4544,WHA.NV
5592,LAND.ZU
5605,AMBA
5659,SLAB
5773,DIM.PA
6021,GNRC
6263,PHUN
6314,AXSM
6414,DDOG
6439,HCAT
6469,MLCO
6516,REAL
6701,XPRO
6736,HRB
6758,KGC
6809,PBI
6855,SPCE
6868,TALO
6918,SEMR
6919,BTG.US
6947,ZOMDF
7013,GMG.ASX
7034,MFG.ASX
7062,APA.ASX
7066,MPL.ASX
7120,HUB.ASX
7149,CCP.ASX
7907,ROOT
7926,MLAB
8010,PCVX
8665,TENB
8732,RYAN
8771,GS.RTH
8838,LBRDK
8853,MORN
8878,ZLAB
8927,TWST
9048,PCRX
9059,KN
9141,ACLS
9271,MNDY
9486,YOU
9514,RELY
9535,TGLS
9551,NVTS
9646,FORM
9649,OSCR
9660,NUVL
9723,DRS
9771,SATS
9797,PRIM
9880,XNCR
9890,EPAC
9932,LGND
9939,OFG
9941,RGNX
10044,CNXN
10045,ECX
10088,ASTS
10097,PLPC
10251,AVNW
10281,VNDA
10324,PITEF
10341,IMRX
10350,VRCA
10371,RAIN
10401,STEL
10419,YALA
10431,TMP
10458,CION
10547,ATNM
10583,SPY4.DE
10588,XDW0.DE
10602,ASRE.DE
10611,EMWE.DE
10630,ESP0.DE
10743,ENGN
10749,CDA.ASX
10755,NCK.ASX
10775,APGE
10780,FTGC
10858,EFAV
10915,RMTI
10917,LYEL
10963,RDW.US
11014,INTR
11032,KALA
11042,VIRC
11091,DDR.ASX
11152,CLMB
11227,YNGN.L
11328,W7L.L
11341,GLE.L
11479,VIC.L
11488,GFM.L
11494,BRK.L
11582,PRE.L
11646,TRB.L
11648,REC.L
11934,TOWN.L
12187,AMR.DH
12193,PRESIGHT.DH
12240,TPE.DE
12267,KSB3.DE
12280,AEIN.DE
12319,AZ2.DE
12328,LEI.DE
12372,LEN.DE
12387,DEX.DE
12412,N4G0.DE
12467,MYM.DE
12587,RCMN.DE
12589,ITN.DE
12641,VALUE.NV
12693,AGFB.BR
12720,WEB.BR
12726,VIO.BR
12727,HYSG.BR
12755,GLINT.LS
12772,PLSV.OL
12832,HPUR.OL
12892,ROGS.OL
12915,MAS.OL
12988,HGSB.OL
12989,RIVER.OL
13047,ALHG.PA
13056,ALFPC.PA
13110,ALDLT.PA
13180,ALSOG.PA
13186,ALDNE.PA
13251,ALMLB.PA
13252,VMX.PA
13262,ALPCV.PA
13263,ALOPM.PA
13324,JBOG.PA
13554,XGSI.L
13571,MANE
13590,WCPRF
13613,ALH
13646,MRSN CVR
13648,ETNB CVR
13773,CAMX.ST
13838,ENGCONb.ST
13890,CAPMAN.HE
13892,OMASP.HE
13931,RILBA.CO
13938,UIE.CO
13973,HARBb.CO
14231,LYXCSH.DE
14246,RS2K.PA
14247,L4K3.DE
14281,CORZ
14299,SCPH CVR
14366,NAVN
14468,MISL.L
14469,VWRD.L
14784,ORLY.RTH
14814,ON.RTH
14824,AON.RTH
14831,XEL.RTH
14838,APO.RTH
14839,SO.RTH
14850,PLD.RTH
14916,CMI.RTH
14963,PSA.RTH
14983,PTC.RTH
14989,WEC.RTH
15013,ZBRA.RTH
15031,AEE.RTH
15040,TRMB.RTH
15041,XYL.RTH
15061,DTE.RTH
15065,HSIC.RTH
15235,LIF
15289,MAXS.NV
15359,FLXK.L
15361,FLXB.L
15394,CODO.L
15395,VOLT.L
15419,NTSX.L
15430,CCAU.L
15483,WTEH.DE
15625,ROBO
100004,DASH
100042,YFI
100156,BTCCAD
100232,DASHAUD
100333,ARB
208011,COPPER.MAY26
218005,SOL.MAR26
1000011,BOC.ASX
1000355,GDG.ASX
1000577,RXL.ASX
1000634,COG.ASX
1000882,AZY.ASX
1001097,PWR.ASX
1001144,UNI.ASX
1001324,IGL.ASX
1001333,IPX.ASX
1001414,ELS.ASX
1013297,KESKOA.HE
1014140,PFINV.CO
1014600,TIETO.HE
1015320,SGG.ST
1016619,ITAB.ST
1017628,BEGR.ST
1019173,FMMB.ST
1020072,ONCO.ST
1047926,ELSE
1047992,RMCF
1048005,GTIM
1048009,TAYD
1048437,EQS
1048547,KRMD
1048553,AXTI
1048588,CBFV
1048689,CELZ
1048777,AKO-A
1048901,DLHC
1048997,IDN
1049339,NCRA
1049456,ABVC
1049481,NPB
1049825,KRKR
1049985,SRXH
1050078,TPET
1050144,MRCC
1050247,GCTK
1050280,SILO
1050457,ATCH
1050512,ECOR
1050598,ATXG
1050612,SKYX
1050679,YTRA
1050757,SLI
1050760,NTRB
1050790,FHTX
1050878,STG.US
1050922,AMST
1050953,CNF
1051045,LSF
1051091,CELU
1051131,BTBD
1051159,DCBO
1051318,HUDI
1051405,AEON
1051446,TUYA
1051573,GROV
1051649,ADUR
1051702,BRLS
1051747,MNDR
1051770,NSTS
1052045,LRHC
1052050,OSRH
1052136,SBC
1052157,VCIG
1052301,MRNO
1052426,ELPW
1052429,LNKS
1052471,WCT.US
1052540,FTW
1052646,VNTG
1052746,HSPT
1052755,GMHS
1052805,TVAI
1052826,JLHL
1052844,EGHA
1052893,TGE
1052908,KOYN
1057943,PFSA
1058183,INAC
1058223,AXIN
1058619,CCII
1059875,NOBA.ST
1060593,EMIS
1061359,ELC.MI
1061385,ASC.MI
7,AUDUSD
1137,NVDA
1214,FME.DE
1238,BNP.PA
1269,VIE.PA
1330,IBE.MC
1332,ITX.MC
1397,SCHZ
1513,EPD
1564,WHR
1575,HIG
1684,AAP
1701,FNF
1753,DGX
1786,FITB
1792,FIS.US
1802,SCHW
1822,URI
1827,SJM
1833,BAH
1839,CRM
1881,BURL
1922,WLK
1989,SOI.PA
2040,IAG.L
2061,PRU.L
2132,CHRY.L
2147,N91.L
2203,DTG.DE
2220,NAS.OL
2266,TRYG.CO
2268,DEMANT.CO
2291,TFIN
2309,1339.HK
2333,0916.HK
2396,03993.HK
2401,06886.HK
2537,RRTL.DE
2543,ZIL2.DE
2611,SPX.L
2613,FSJ.L
2633,RSW.L
2773,DPLM.L
2800,GFRD.L
2810,FGP.L
2834,SDP.L
2853,ICGB.DE
2893,MSGE
2934,IS3S.DE
2946,QDVQ.DE
2987,IBC9.DE
2995,IVG.MI
3040,SWDA.L
3118,EWY
3142,IJH
3148,IUSV
3195,JETS
3229,SPHD
3250,VFH
3297,WDEF.L
3327,CGF.ASX
3653,MRK.DE
3663,KCO.DE
3680,HBH.DE
3690,HABA.DE
3692,JST.DE
4037,UNIT
4041,CYBR
4160,SWKS
4201,CC.US
4292,USMV
4302,VCIT
4316,ULTA
4341,OPTU
4351,EDU
4369,WAB
4404,CVNA
4449,KBE
4459,SQQQ
4461,TZA
4493,IJJ
5018,ENX.PA
5035,SOP.PA
5391,DG.US
5448,RKT
5544,VIS.MC
5598,SRAIL.ZU
5615,QFIN
5636,FLEX
5683,INSP
5705,JBTM
5728,JYSK.CO
5758,ATE.PA
5772,RUI.PA
5819,KNIN.ZU
5860,SAABB.ST
5963,MKTX
5983,PEN
5988,IT
6059,CHE
6089,ABCB
6097,MRCY
6124,JACK
6226,TOON
6310,ALT.US
6328,EH
6393,AZTA
6444,IHRT
6509,PSEC
6521,RRGB
6541,SSRM
6582,AEM
6598,APO
6647,DBRG
6651,CNQ
6699,FCN
6713,GEO
6747,IMAX
6762,KOS
6772,LYG
6908,TKO
7056,MGR.ASX
7073,FLT.ASX
7083,GOLD.ASX
7093,TAH.ASX
7097,RWC.ASX
7119,PMV.ASX
7169,IMU.ASX
7622,TEF.MC
7806,MOV
7912,ZYME
7983,NNI
7991,PLTR
8107,LESL
8583,ARRY
8601,CEG
8664,LSPD
8675,UBS
8712,GDYN
8718,RSI
8737,URG
8767,C.RTH
8773,UNH.RTH
8842,FOX.US
8852,CBOE
8915,CXT
8966,ASO
8984,NVMI
8990,LCII
9025,KTB
9037,FLGT
9045,UCTT
9049,PRCH
9092,CLH
9102,AL
9116,PFSI
9151,BAND.US
9155,BFLY
9262,SMWB
9274,DNUT
9286,EHLD
9424,IOVA.RTH
9451,AEHR
9453,APLD
9471,CRDO
9504,HAYW
9522,APG
9552,CRBU
9558,NSSC
9564,ACLX
9579,LUCK
9607,SDA
9621,ATRC
9634,SUPN
9664,LZB
9705,WAFD
9730,ARI
9767,LNN
9781,PATK
9801,SMR
9876,LILAK
9911,CMPR
9960,KALU
9994,ASIX
10043,DSGR
10061,NRC
10169,SMBC
10175,DHIL.US
10241,ACIC
10316,PMTS
10373,JHX
10377,PHI
10385,AMBP
10436,HY
10446,MAX
10448,NPKI
10528,FET.US
10613,XDWS.DE
10754,KIDZ
10756,IVCBF
10768,MMS.ASX
10791,ECH
10872,VTES
10892,CTEV
10910,SCYX
10939,RIC.ASX
10945,KOD
10969,SRTA
11002,CNTY
11057,VINP
11093,LWAY
11112,SKIL
11150,NANR
11189,PINE.L
11262,RGL.L
11289,EEE.L
11295,ASLI.L
11312,BOKU.L
11334,EOG.L
11448,LSL.L
11460,IPF.L
11552,AVAP.L
11558,TFW.L
11564,STAF.L
11612,ELIX.L
11655,DIA.L
11696,NWF.L
12174,ADCB.DH
12213,SLDE
12262,DR0.DE
12268,690D.DE
12346,AUS.DE
12389,EBK.DE
12413,SYZ.DE
12433,R1B.DE
12443,UZU.DE
12468,CDZ0.DE
12494,LSX.DE
12537,RTC.DE
12549,O4B.DE
12600,UNA.NV
12606,CVC.NV
12653,ALX.NV
12708,NEXTA.BR
12718,QFG.BR
12791,EPR.OL
12843,SCANA.OL
12851,SPOL.OL
12934,GENT.OL
12952,HUDL.OL
13011,STLAP.PA
13013,EXENS.PA
13028,ALTA.PA
13062,EXA.PA
13074,NRO.PA
13156,ALMIB.PA
13192,INEA.PA
13235,ALSTW.PA
13247,CRLO.PA
13253,ALSPT.PA
13549,XMJD.L
13567,HYLS
13618,SFGYY
13630,UBER.RTH
13675,2359.HK
13715,3618.HK
13766,AXFO.ST
13795,IPCOR.ST
13801,INTEAb.ST
13815,ANODb.ST
13840,JM.ST
13850,RAYb.ST
13877,ALBAV.HE
13893,ICP1V.HE
13897,PAMPALO.HE
13903,GOFORE.HE
13915,SUMMA.HE
14343,LRCX.RTH
14357,NNE
14376,BTCS
14412,NBIS.RTH
14467,SDVY.L
14756,CAT.RTH
14760,WDAY.RTH
14856,PSX.RTH
14893,DUK.RTH
14917,GIS.RTH
14929,EW.RTH
14939,DECK.RTH
14954,CBRE.RTH
14964,CFG.RTH
15037,LYB.RTH
15074,MTD.RTH
15124,TAP.RTH
15181,TRVI
15193,RZLV
15204,EQPT
15214,GFL
15222,TBBB
15240,DSGX
15248,PPTA
15254,YSS
15277,29GA.IM
15328,AASI.PA
15373,MWRU.L
15408,WGRO.L
100002,BCH
100026,TRX
100032,XTZ
100044,AAVE
100079,FET
100087,BAND
100097,ZRO
100154,BTCAUD
100178,BCHNZD
100229,XLMNZD
100256,DASHGBP
100331,GHST
100341,RPL
100417,ICP
100437,IP
100456,SOLEUR
201006,NASDAQ.SEP26
1000245,SHV.ASX
1000894,ACF.ASX
1000960,AUC.ASX
1001753,CBO.ASX
1013750,HAVB.ST
1013816,CARLA.CO
1013899,ILKKA1.HE
1014062,MEABB.ST
1016910,HNSA.ST
1016979,NAXS.ST
1020171,OVARO.HE
1047927,EML
1048016,UUU
1048428,GNSS
1048570,VBIX
1048600,WVVI
1048755,COHN
1048785,ORKA
1048795,IH
1048958,GAIA
1049120,PSTV
1049298,RMBI
1049380,HNNA
1049455,CHCI
1049495,MRBK
1049683,FTLF
1050127,BDSX
1050253,VTVT
1050444,ANY
1050599,BNED
1050648,ELUT
1050797,NCNA
1050843,HYPD
1050949,JG
1051020,MOGU
1051141,ADCT
1051243,BNR
1051263,PRFX
